2.000,106.000,388.091,247.455
2.000,22.000,222.727,40.000
2.000,107.000,220.000,14.182
2.000,83.000,238.545,171.636
2.000,34.000,435.727,438.545
2.000,35.000,21.545,112.091
2.000,85.000,105.000,294.455
2.000,38.000,379.727,267.818
2.000,101.000,287.909,169.182
2.000,95.000,276.818,213.273
2.000,73.000,163.091,127.273
2.000,96.000,140.455,206.909
2.000,29.000,79.455,467.818
2.000,94.000,376.727,169.182
2.000,25.000,89.636,428.818
2.000,28.000,377.364,57.545
2.000,37.000,377.636,389.000
2.000,97.000,406.818,221.818
2.000,69.000,341.455,479.273
2.000,98.000,208.091,499.636
2.000,26.000,481.455,290.273
2.000,99.000,80.364,488.182
2.000,93.000,360.636,274.091
2.000,102.000,105.818,428.273
2.000,30.000,261.727,167.909
2.000,105.000,34.636,285.182
2.000,86.000,250.818,209.545
2.000,41.000,310.182,103.273
2.000,87.000,392.727,146.273
2.000,75.000,204.000,298.909
2.000,23.000,116.727,354.364
2.000,88.000,149.545,354.273
2.000,104.000,469.818,154.545
2.000,90.000,472.000,203.545
2.000,74.000,264.545,229.091
2.000,24.000,295.909,308.091
2.000,68.000,226.909,274.000
2.000,92.000,470.000,452.909
2.000,103.000,370.727,352.909
2.000,36.000,428.273,315.727
2.000,67.000,56.909,133.545
2.000,70.000,470.091,458.273
2.000,52.000,388.545,317.273
2.000,78.000,346.455,126.455
2.000,48.000,300.000,43.727
2.000,61.000,197.636,73.545
2.000,6.000,285.273,486.455
2.000,47.000,51.000,299.000
2.000,7.000,310.909,233.909
2.000,16.000,289.545,38.000
2.000,122.000,7.455,204.727
2.000,116.000,235.909,13.364
2.000,128.000,364.364,253.727
2.000,65.000,294.364,85.636
2.000,46.000,315.909,22.909
2.000,117.000,268.091,119.091
2.000,127.000,251.000,304.182
2.000,9.000,81.091,370.091
2.000,118.000,149.273,261.364
2.000,126.000,403.091,70.364
2.000,62.000,294.636,318.636
2.000,125.000,457.273,76.727
2.000,64.000,316.091,153.727
2.000,119.000,367.636,198.909
2.000,66.000,349.636,11.545
2.000,11.000,227.455,163.636
2.000,14.000,165.909,58.909
2.000,120.000,209.818,468.455
2.000,45.000,506.909,3.182
2.000,124.000,215.545,64.364
2.000,123.000,434.091,88.636
2.000,44.000,72.364,102.000
2.000,63.000,407.091,410.909
2.000,17.000,483.545,495.091
2.000,59.000,189.364,318.000
2.000,13.000,444.455,391.273
2.000,19.000,475.091,73.273
2.000,3.000,208.818,278.727
2.000,54.000,70.364,34.909
2.000,57.000,123.909,349.091
2.000,56.000,384.818,264.545
2.000,42.000,233.455,370.273
2.000,113.000,217.182,279.818
2.000,112.000,62.545,494.182
2.000,18.000,236.182,156.364
2.000,51.000,360.091,71.636
2.000,2.000,113.818,506.727
2.000,43.000,485.364,493.818
2.000,20.000,298.364,349.545
2.000,58.000,466.364,436.000
3.000,28.000,380.273,58.727
3.000,29.000,81.818,472.545
3.000,33.000,191.636,66.273
3.000,96.000,140.727,207.636
3.000,124.000,215.727,65.000
3.000,125.000,458.727,77.364
3.000,62.000,293.727,319.909
3.000,70.000,470.818,459.000
3.000,2.000,113.364,507.091
3.000,84.000,403.273,473.818
3.000,11.000,227.545,164.091
3.000,98.000,207.455,499.182
3.000,52.000,389.000,317.273
3.000,122.000,8.182,204.636
3.000,79.000,92.182,4.636
3.000,44.000,72.455,101.727
3.000,26.000,481.545,289.455
3.000,80.000,280.273,122.818
3.000,123.000,434.636,88.000
3.000,97.000,409.364,215.909
3.000,77.000,280.818,77.182
3.000,27.000,504.545,339.364
3.000,51.000,360.364,72.273
3.000,45.000,507.182,2.818
3.000,95.000,281.455,212.909
3.000,69.000,341.273,478.909
3.000,9.000,80.455,373.182
3.000,54.000,73.364,38.636
3.000,73.000,163.364,127.273
3.000,59.000,189.000,318.273
3.000,85.000,103.727,297.636
3.000,48.000,298.909,43.727
3.000,58.000,464.273,436.000
3.000,86.000,250.364,209.364
3.000,75.000,204.545,303.182
3.000,87.000,391.727,143.000
3.000,83.000,238.545,171.545
3.000,6.000,283.727,490.909
3.000,88.000,154.455,357.727
3.000,35.000,25.364,112.818
3.000,47.000,50.636,297.818
3.000,7.000,310.909,233.636
3.000,90.000,471.455,202.273
3.000,74.000,262.818,230.545
3.000,82.000,375.545,501.727
3.000,61.000,197.909,74.273
3.000,94.000,375.455,169.273
3.000,76.000,309.636,196.818
3.000,126.000,403.364,71.364
3.000,93.000,360.636,273.636
3.000,127.000,251.273,303.636
3.000,81.000,411.182,172.455
3.000,3.000,207.545,279.182
3.000,34.000,434.727,438.727
3.000,56.000,383.818,265.091
3.000,30.000,262.000,168.364
3.000,36.000,428.545,311.909
3.000,57.000,124.455,348.455
3.000,128.000,364.636,255.091
3.000,92.000,472.545,453.182
3.000,46.000,314.727,22.545
3.000,129.000,508.636,22.455
3.000,66.000,348.909,10.636
3.000,16.000,290.091,37.909
3.000,107.000,220.727,14.455
3.000,19.000,471.091,76.909
3.000,102.000,106.091,427.182
3.000,78.000,346.091,126.273
3.000,106.000,383.091,250.545
3.000,13.000,441.727,388.636
3.000,18.000,236.273,156.364
3.000,21.000,222.636,399.182
3.000,43.000,482.455,497.909
3.000,118.000,149.727,256.455
3.000,103.000,369.636,353.182
3.000,68.000,224.636,274.818
3.000,22.000,224.909,35.818
3.000,117.000,266.273,118.909
3.000,24.000,295.636,308.455
3.000,17.000,484.091,494.273
3.000,41.000,311.182,103.455
3.000,116.000,235.273,13.636
3.000,104.000,469.455,154.000
3.000,105.000,34.364,284.636
3.000,113.000,222.636,284.000
3.000,67.000,57.091,134.364
3.000,23.000,117.000,354.273
3.000,38.000,379.273,268.455
3.000,101.000,288.364,169.455
3.000,64.000,316.727,153.909
3.000,65.000,297.727,91.727
3.000,20.000,294.909,351.636
3.000,111.000,197.455,3.909
3.000,109.000,389.545,368.273
3.000,120.000,209.636,468.545
3.000,42.000,233.818,369.727
3.000,110.000,212.000,138.818
3.000,63.000,407.000,411.000
3.000,99.000,79.182,483.364
3.000,37.000,376.273,390.182
3.000,119.000,368.636,198.182
3.000,14.000,165.182,53.000
3.000,112.000,62.364,494.182
3.000,25.000,84.000,428.273
4.000,86.000,250.636,210.091
4.000,79.000,86.727,7.455
4.000,134.000,471.091,106.091
4.000,48.000,299.636,43.818
4.000,41.000,311.636,104.455
4.000,87.000,391.636,140.455
4.000,105.000,35.182,284.636
4.000,75.000,205.818,307.182
4.000,130.000,128.091,502.091
4.000,52.000,383.909,317.818
4.000,111.000,196.636,4.364
4.000,113.000,227.455,288.091
4.000,6.000,283.818,494.636
4.000,88.000,158.455,361.273
4.000,47.000,47.000,298.364
4.000,35.000,29.000,113.364
4.000,89.000,196.727,214.727
4.000,78.000,346.091,126.182
4.000,65.000,297.273,90.818
4.000,132.000,421.182,205.091
4.000,85.000,101.091,301.818
4.000,80.000,279.727,122.636
4.000,22.000,225.000,35.364
4.000,76.000,309.818,196.091
4.000,32.000,501.000,400.182
4.000,66.000,348.455,10.000
4.000,3.000,207.545,278.000
4.000,54.000,76.727,43.636
4.000,107.000,221.000,13.909
4.000,81.000,411.091,172.000
4.000,42.000,237.364,373.273
4.000,34.000,434.727,438.636
4.000,19.000,466.636,79.364
4.000,109.000,389.909,367.364
4.000,77.000,280.000,72.455
4.000,57.000,124.091,347.818
4.000,18.000,236.182,156.909
4.000,2.000,113.455,506.000
4.000,58.000,462.364,435.909
4.000,20.000,291.364,354.909
4.000,84.000,402.545,474.091
4.000,43.000,478.727,501.182
4.000,136.000,408.818,499.455
4.000,17.000,484.091,494.091
4.000,112.000,62.273,493.182
4.000,51.000,361.364,72.455
4.000,59.000,189.000,318.636
4.000,33.000,196.818,67.909
4.000,135.000,28.000,165.273
4.000,98.000,206.818,499.000
4.000,7.000,310.909,233.273
4.000,9.000,79.727,375.545
4.000,118.000,150.000,252.455
4.000,95.000,286.364,213.000
4.000,16.000,290.909,38.000
4.000,125.000,459.545,76.545
4.000,102.000,105.727,427.273
4.000,96.000,141.364,207.091
4.000,70.000,470.091,459.545
4.000,62.000,293.818,320.091
4.000,39.000,270.455,214.727
4.000,14.000,165.636,46.818
4.000,45.000,508.364,3.182
4.000,124.000,215.909,65.455
4.000,28.000,380.000,60.000
4.000,73.000,163.000,127.636
4.000,101.000,288.727,169.091
4.000,119.000,368.091,198.364
4.000,27.000,506.091,339.455
4.000,120.000,209.455,468.364
4.000,63.000,406.455,410.545
4.000,44.000,72.636,102.182
4.000,97.000,411.455,210.545
4.000,69.000,341.455,479.545
4.000,25.000,78.545,430.000
4.000,123.000,435.364,86.909
4.000,37.000,376.182,391.182
4.000,26.000,482.091,288.727
4.000,99.000,80.636,483.364
4.000,122.000,8.273,204.273
4.000,13.000,441.364,388.273
4.000,11.000,227.909,164.091
4.000,94.000,374.182,170.000
4.000,68.000,223.000,274.727
4.000,117.000,264.364,119.636
4.000,90.000,471.091,202.364
4.000,74.000,261.000,231.091
4.000,23.000,118.000,354.091
4.000,91.000,240.909,2.273
4.000,129.000,508.636,22.182
4.000,67.000,60.818,137.455
4.000,46.000,315.727,22.909
4.000,128.000,365.545,254.455
4.000,104.000,469.091,153.909
4.000,92.000,474.727,454.000
4.000,116.000,234.818,13.818
4.000,103.000,369.455,352.909
4.000,64.000,316.545,154.273
4.000,30.000,262.545,168.909
4.000,29.000,84.364,476.818
4.000,24.000,295.909,307.909
4.000,61.000,198.727,74.545
4.000,36.000,429.818,307.545
4.000,126.000,403.636,70.636
4.000,127.000,250.909,303.364
5.000,65.000,297.545,90.636
5.000,77.000,279.182,68.455
5.000,37.000,375.818,390.818
5.000,47.000,42.909,298.545
5.000,62.000,293.091,319.636
5.000,73.000,162.545,127.455
5.000,43.000,474.909,503.727
5.000,58.000,459.364,434.636
5.000,69.000,341.091,479.091
5.000,61.000,197.273,74.000
5.000,35.000,32.818,113.727
5.000,74.000,260.455,231.636
5.000,51.000,362.455,73.182
5.000,34.000,434.273,438.364
5.000,48.000,299.909,44.091
5.000,70.000,469.545,460.455
5.000,63.000,406.000,410.909
5.000,64.000,316.818,155.000
5.000,41.000,311.455,104.000
5.000,42.000,241.818,377.364
5.000,54.000,78.182,47.091
5.000,36.000,432.273,305.273
5.000,67.000,60.091,137.727
5.000,45.000,508.364,3.364
5.000,75.000,206.000,310.273
5.000,39.000,275.000,215.455
5.000,76.000,308.909,195.818
5.000,59.000,189.818,318.818
5.000,57.000,122.818,348.091
5.000,66.000,348.182,10.000
5.000,46.000,315.818,21.909
5.000,1.000,427.455,23.636
5.000,96.000,135.364,208.182
5.000,101.000,288.545,169.636
5.000,125.000,457.909,76.909
5.000,25.000,73.818,433.091
5.000,99.000,80.818,483.455
5.000,9.000,79.182,379.636
5.000,98.000,208.000,497.909
5.000,26.000,482.818,289.636
5.000,126.000,408.091,71.182
5.000,127.000,250.545,303.455
5.000,102.000,106.091,427.455
5.000,97.000,413.273,205.545
5.000,29.000,87.182,478.364
5.000,128.000,366.182,255.000
5.000,17.000,483.909,494.091
5.000,95.000,291.909,214.000
5.000,7.000,309.909,232.909
5.000,129.000,509.636,23.455
5.000,94.000,373.455,168.727
5.000,6.000,283.636,499.455
5.000,30.000,262.818,168.273
5.000,27.000,505.182,340.000
5.000,124.000,215.091,69.909
5.000,11.000,227.091,163.909
5.000,103.000,369.818,352.909
5.000,78.000,344.727,121.636
5.000,18.000,236.364,157.182
5.000,19.000,461.364,81.727
5.000,16.000,292.000,38.182
5.000,112.000,61.091,492.545
5.000,20.000,288.364,358.273
5.000,116.000,234.182,14.273
5.000,118.000,150.091,252.818
5.000,111.000,197.364,4.091
5.000,107.000,221.091,13.818
5.000,22.000,225.455,35.818
5.000,14.000,166.455,41.545
5.000,120.000,208.182,465.364
5.000,105.000,34.727,283.727
5.000,13.000,442.455,387.727
5.000,23.000,116.909,360.455
5.000,104.000,469.455,153.909
5.000,12.000,313.909,48.909
5.000,122.000,9.000,204.091
5.000,123.000,434.727,85.455
5.000,24.000,296.273,308.727
5.000,130.000,127.909,501.909
5.000,92.000,477.818,455.091
5.000,113.000,232.273,291.636
5.000,88.000,162.000,365.182
5.000,87.000,391.636,137.455
5.000,138.000,149.909,309.000
5.000,3.000,207.818,278.091
5.000,137.000,313.091,373.636
5.000,81.000,410.545,172.182
5.000,32.000,497.182,398.545
5.000,33.000,197.455,67.455
5.000,80.000,279.636,122.545
5.000,89.000,196.455,217.909
5.000,136.000,408.364,499.727
5.000,2.000,113.818,505.909
5.000,139.000,171.727,86.818
5.000,135.000,26.727,165.455
5.000,85.000,98.091,305.909
5.000,90.000,471.182,202.909
5.000,134.000,470.909,107.364
5.000,140.000,169.727,281.636
5.000,91.000,241.727,2.818
5.000,84.000,402.636,474.909
5.000,132.000,421.000,205.273
5.000,79.000,82.182,9.818
5.000,86.000,250.727,209.909
6.000,147.000,89.636,248.182
6.000,120.000,206.909,463.091
6.000,13.000,443.727,387.455
6.000,3.000,207.000,278.273
6.000,146.000,216.636,467.727
6.000,62.000,292.182,319.636
6.000,59.000,190.364,319.636
6.000,14.000,167.455,36.091
6.000,118.000,150.000,252.364
6.000,148.000,86.636,435.273
6.000,116.000,233.364,14.364
6.000,2.000,115.636,506.545
6.000,149.000,486.182,46.000
6.000,16.000,291.818,38.364
6.000,51.000,362.364,73.636
6.000,65.000,298.364,91.182
6.000,113.000,232.091,292.455
6.000,43.000,470.727,504.727
6.000,53.000,474.909,291.727
6.000,1.000,425.545,20.545
6.000,63.000,405.182,411.000
6.000,12.000,314.636,52.273
6.000,11.000,226.727,164.091
6.000,145.000,286.727,150.273
6.000,47.000,38.000,298.545
6.000,129.000,510.091,24.182
6.000,6.000,283.000,505.727
6.000,132.000,420.545,205.000
6.000,134.000,472.091,104.091
6.000,7.000,309.727,233.818
6.000,46.000,314.727,21.818
6.000,128.000,366.273,254.727
6.000,48.000,301.000,44.000
6.000,135.000,27.364,165.273
6.000,127.000,250.909,304.000
6.000,58.000,457.273,433.273
6.000,126.000,412.727,71.545
6.000,136.000,409.545,498.727
6.000,137.000,313.182,372.909
6.000,61.000,197.455,74.364
6.000,9.000,79.727,383.727
6.000,125.000,457.909,77.091
6.000,138.000,150.273,309.636
6.000,45.000,509.091,3.000
6.000,124.000,215.273,74.091
6.000,57.000,124.545,349.909
6.000,130.000,128.182,502.000
6.000,139.000,171.455,87.000
6.000,123.000,434.909,85.909
6.000,122.000,9.818,204.273
6.000,140.000,169.727,281.000
6.000,54.000,79.273,50.182
6.000,78.000,342.545,116.636
6.000,17.000,482.636,494.909
6.000,29.000,89.909,479.000
6.000,32.000,494.273,396.636
6.000,101.000,287.545,168.182
6.000,80.000,280.455,122.273
6.000,99.000,81.091,481.364
6.000,25.000,68.545,436.545
6.000,98.000,207.818,498.909
6.000,26.000,481.364,290.182
6.000,97.000,413.273,206.182
6.000,27.000,504.909,340.364
6.000,96.000,128.818,209.091
6.000,34.000,433.455,438.455
6.000,84.000,401.636,474.364
6.000,95.000,297.727,213.727
6.000,94.000,374.364,168.455
6.000,73.000,161.909,127.545
6.000,36.000,434.455,304.091
6.000,92.000,480.273,454.636
6.000,18.000,236.545,156.636
6.000,30.000,262.091,168.455
6.000,75.000,206.909,310.091
6.000,85.000,98.091,305.636
6.000,91.000,241.182,3.273
6.000,87.000,392.000,136.727
6.000,90.000,471.455,203.545
6.000,74.000,258.818,232.818
6.000,88.000,166.182,369.182
6.000,89.000,196.636,222.091
6.000,39.000,278.000,215.182
6.000,102.000,106.545,427.636
6.000,81.000,411.273,172.636
6.000,76.000,308.909,195.273
6.000,42.000,245.545,381.182
6.000,19.000,456.273,83.818
6.000,112.000,59.909,491.636
6.000,20.000,286.455,361.455
6.000,77.000,276.727,65.000
6.000,111.000,197.455,3.727
6.000,107.000,223.182,17.727
6.000,66.000,348.727,10.364
6.000,22.000,226.273,34.273
6.000,41.000,312.273,103.909
6.000,79.000,77.091,12.000
6.000,105.000,34.636,284.364
6.000,35.000,37.364,115.182
6.000,67.000,64.545,140.000
6.000,33.000,196.182,68.091
6.000,23.000,117.727,360.818
6.000,103.000,371.091,352.727
6.000,24.000,295.455,308.273
6.000,104.000,468.636,154.000
7.000,136.000,408.636,498.545
7.000,87.000,392.091,137.545
7.000,152.000,128.545,483.636
7.000,80.000,283.273,125.545
7.000,147.000,89.182,248.091
7.000,77.000,274.545,61.545
7.000,85.000,98.545,305.364
7.000,76.000,309.455,196.818
7.000,150.000,16.273,127.636
7.000,57.000,127.000,351.182
7.000,138.000,146.273,311.000
7.000,79.000,71.818,14.455
7.000,81.000,411.091,173.636
7.000,53.000,474.818,291.727
7.000,78.000,339.364,111.364
7.000,84.000,401.545,473.636
7.000,88.000,165.909,368.364
7.000,54.000,80.818,53.000
7.000,146.000,217.909,467.091
7.000,145.000,287.727,150.727
7.000,149.000,485.364,47.545
7.000,140.000,169.455,280.727
7.000,144.000,383.000,400.909
7.000,148.000,85.545,435.818
7.000,75.000,205.455,310.636
7.000,139.000,171.455,86.182
7.000,112.000,59.000,492.818
7.000,135.000,27.818,165.545
7.000,124.000,215.273,77.636
7.000,101.000,290.636,167.000
7.000,102.000,106.000,426.636
7.000,123.000,434.455,86.182
7.000,122.000,10.909,204.636
7.000,67.000,67.727,142.727
7.000,103.000,371.000,353.182
7.000,62.000,292.818,319.455
7.000,104.000,469.182,155.273
7.000,120.000,205.364,460.909
7.000,105.000,34.545,283.727
7.000,118.000,149.727,251.182
7.000,107.000,225.000,20.091
7.000,116.000,233.636,15.909
7.000,111.000,197.636,3.909
7.000,113.000,232.455,293.273
7.000,65.000,298.909,90.909
7.000,99.000,82.273,480.727
7.000,58.000,453.182,430.636
7.000,125.000,456.636,75.818
7.000,98.000,207.909,498.455
7.000,89.000,197.273,225.455
7.000,134.000,474.455,101.364
7.000,74.000,258.182,232.727
7.000,132.000,420.727,204.182
7.000,90.000,471.455,203.000
7.000,131.000,425.818,171.273
7.000,130.000,128.000,503.182
7.000,73.000,162.545,127.727
7.000,59.000,190.636,320.273
7.000,91.000,241.364,4.182
7.000,92.000,482.364,454.364
7.000,94.000,374.364,169.091
7.000,128.000,366.818,254.364
7.000,95.000,303.636,214.182
7.000,71.000,205.818,484.091
7.000,127.000,251.091,304.364
7.000,97.000,413.727,206.455
7.000,61.000,197.364,73.364
7.000,129.000,510.455,24.364
7.000,137.000,314.091,372.364
7.000,41.000,311.909,105.000
7.000,47.000,32.636,298.273
7.000,14.000,170.000,30.818
7.000,24.000,295.000,309.091
7.000,30.000,261.545,167.727
7.000,1.000,423.364,17.545
7.000,3.000,207.000,277.727
7.000,11.000,226.818,163.000
7.000,45.000,509.000,3.364
7.000,34.000,433.364,438.455
7.000,27.000,505.909,339.545
7.000,18.000,235.273,156.545
7.000,29.000,91.545,481.364
7.000,7.000,309.636,233.727
7.000,13.000,444.182,387.182
7.000,36.000,438.000,302.273
7.000,12.000,313.727,57.545
7.000,6.000,283.000,511.000
7.000,17.000,482.636,495.455
7.000,19.000,451.000,86.455
7.000,20.000,286.636,362.455
7.000,46.000,315.455,22.182
7.000,48.000,300.545,42.636
7.000,22.000,226.182,33.455
7.000,43.000,465.273,505.818
7.000,32.000,490.091,394.455
7.000,25.000,64.818,439.727
7.000,49.000,1.727,215.818
7.000,16.000,292.636,38.545
7.000,39.000,282.091,215.091
7.000,33.000,195.545,68.455
7.000,9.000,80.091,387.455
7.000,35.000,41.455,116.727
7.000,51.000,362.455,74.273
7.000,26.000,483.727,288.545
7.000,23.000,117.000,360.545
7.000,2.000,115.818,506.636
8.000,89.000,199.000,229.182
8.000,81.000,410.636,174.091
8.000,157.000,41.818,163.727
8.000,47.000,26.455,296.818
8.000,25.000,61.909,444.273
8.000,87.000,392.182,138.091
8.000,20.000,286.727,363.545
8.000,130.000,128.545,503.182
8.000,121.000,337.091,419.273
8.000,131.000,425.818,170.545
8.000,145.000,287.273,150.909
8.000,39.000,286.273,217.000
8.000,99.000,81.545,479.364
8.000,152.000,128.545,483.545
8.000,80.000,287.364,127.727
8.000,122.000,10.455,205.727
8.000,101.000,294.818,165.455
8.000,125.000,456.727,75.364
8.000,9.000,79.545,392.000
8.000,84.000,401.273,473.909
8.000,22.000,226.818,33.364
8.000,65.000,302.000,94.455
8.000,43.000,461.545,508.000
8.000,67.000,71.182,145.455
8.000,105.000,34.273,283.909
8.000,104.000,469.273,155.364
8.000,128.000,363.273,251.364
8.000,156.000,251.455,162.273
8.000,23.000,117.182,360.182
8.000,107.000,225.636,22.091
8.000,124.000,215.364,80.455
8.000,103.000,371.818,353.455
8.000,148.000,85.636,434.182
8.000,147.000,88.909,248.818
8.000,12.000,313.273,62.636
8.000,61.000,194.636,72.273
8.000,120.000,202.182,459.455
8.000,102.000,106.909,426.545
8.000,7.000,315.364,232.909
8.000,146.000,217.909,467.091
8.000,129.000,510.455,25.000
8.000,154.000,120.636,468.273
8.000,11.000,228.091,163.273
8.000,45.000,508.364,3.545
8.000,2.000,116.818,505.091
8.000,62.000,292.545,320.455
8.000,150.000,16.182,127.364
8.000,24.000,296.909,303.182
8.000,85.000,98.273,305.182
8.000,41.000,311.545,105.636
8.000,1.000,420.727,15.000
8.000,59.000,191.000,320.091
8.000,144.000,383.545,402.273
8.000,134.000,477.909,98.091
8.000,16.000,292.364,38.818
8.000,135.000,27.636,165.727
8.000,136.000,404.636,494.182
8.000,73.000,161.273,127.000
8.000,91.000,241.636,3.000
8.000,113.000,231.636,293.636
8.000,137.000,313.091,374.273
8.000,116.000,235.000,17.273
